Week,Articulo,Unidad de venta,Cantidad,Week Start,Week End,Week Number
2021-Week04,IVP07329,PZA,18,2021-01-25,2021-01-31,4
2021-Week04,IVP07331,KG,1080,2021-01-25,2021-01-31,4
2021-Week04,IVP07341,KG,2700,2021-01-25,2021-01-31,4
2021-Week04,IVP07349,KG,108,2021-01-25,2021-01-31,4
2021-Week04,IVP07361,KG,54,2021-01-25,2021-01-31,4
2021-Week04,IVP07370,KG,5400,2021-01-25,2021-01-31,4
2021-Week04,IVP07387,KG,108,2021-01-25,2021-01-31,4
2021-Week04,IVP07387,PZA,90,2021-01-25,2021-01-31,4
2021-Week04,IVP07390,KG,1,2021-01-25,2021-01-31,4
2021-Week04,IVP07412,KG,81,2021-01-25,2021-01-31,4
2021-Week04,IVP07428,KG,135,2021-01-25,2021-01-31,4
2021-Week04,IVP07439,KG,27,2021-01-25,2021-01-31,4
2021-Week04,IVP07446,KG,6480,2021-01-25,2021-01-31,4
2021-Week04,IVP07452,KG,216,2021-01-25,2021-01-31,4
2021-Week04,IVP07480,KG,271,2021-01-25,2021-01-31,4
2021-Week04,IVP07483,KG,1,2021-01-25,2021-01-31,4
2021-Week04,IVP07497,PZA,1,2021-01-25,2021-01-31,4
2021-Week04,IVP07499,KG,540,2021-01-25,2021-01-31,4
2021-Week04,IVP08003,KG,364,2021-01-25,2021-01-31,4
2021-Week04,IVP08003,PZA,18,2021-01-25,2021-01-31,4
2021-Week04,IVP08007,KG,150,2021-01-25,2021-01-31,4
2021-Week04,IVP08039,KG,60,2021-01-25,2021-01-31,4
2021-Week04,IVP08040,KG,150,2021-01-25,2021-01-31,4
2021-Week04,IVP08045,KG,66,2021-01-25,2021-01-31,4
2021-Week04,IVP08051,KG,54,2021-01-25,2021-01-31,4
2021-Week04,IVP09009,KG,2160,2021-01-25,2021-01-31,4
2021-Week04,IVP09022,KG,300,2021-01-25,2021-01-31,4
2021-Week04,IVP09035,KG,450,2021-01-25,2021-01-31,4
2021-Week04,IVP09036,KG,45,2021-01-25,2021-01-31,4
2021-Week04,IVP09076,KG,16200,2021-01-25,2021-01-31,4
2021-Week04,IVP10002,PZA,55,2021-01-25,2021-01-31,4
2021-Week04,IVP10009,KG,1560,2021-01-25,2021-01-31,4
2021-Week04,IVP10023,KG,12,2021-01-25,2021-01-31,4
2021-Week04,IVP10025,KG,900,2021-01-25,2021-01-31,4
2021-Week04,IVP11028,KG,57,2021-01-25,2021-01-31,4
2021-Week04,IVP11030,KG,256,2021-01-25,2021-01-31,4
2021-Week04,IVP11032,KG,456,2021-01-25,2021-01-31,4
2021-Week04,IVP11049,KG,57,2021-01-25,2021-01-31,4
2021-Week04,IVP11055,KG,57,2021-01-25,2021-01-31,4
2021-Week04,IVP11057,KG,170,2021-01-25,2021-01-31,4
2021-Week04,IVP11060,KG,370,2021-01-25,2021-01-31,4
2021-Week04,IVP11063,KG,328,2021-01-25,2021-01-31,4
2021-Week04,IVP11082,KG,142,2021-01-25,2021-01-31,4
2021-Week04,IVP11083,KG,142,2021-01-25,2021-01-31,4
2021-Week04,IVP11092,KG,7,2021-01-25,2021-01-31,4
2021-Week04,IVP11123,KG,600,2021-01-25,2021-01-31,4
2021-Week04,IVP11133,KG,28,2021-01-25,2021-01-31,4
2021-Week04,IVP11135,KG,1200,2021-01-25,2021-01-31,4
2021-Week04,IVP11136,KG,124800,2021-01-25,2021-01-31,4
2021-Week04,IVP11137,KG,1200,2021-01-25,2021-01-31,4
2021-Week04,IVP11141,KG,28,2021-01-25,2021-01-31,4
2021-Week04,IVP11144,KG,300,2021-01-25,2021-01-31,4
2021-Week04,IVP11158,KG,113,2021-01-25,2021-01-31,4
2021-Week04,IVP11159,KG,799,2021-01-25,2021-01-31,4
2021-Week04,IVP11162,KG,1056,2021-01-25,2021-01-31,4
2021-Week04,IVP11170,KG,300,2021-01-25,2021-01-31,4
2021-Week04,IVP11213,KG,1199,2021-01-25,2021-01-31,4
2021-Week04,IVP11229,KG,28,2021-01-25,2021-01-31,4
2021-Week04,IVP11252,KG,285,2021-01-25,2021-01-31,4
2021-Week04,IVP11253,KG,340,2021-01-25,2021-01-31,4
2021-Week04,IVP11274,KG,114,2021-01-25,2021-01-31,4
2021-Week04,IVP11280,KG,328,2021-01-25,2021-01-31,4
2021-Week04,IVP11345,KG,57,2021-01-25,2021-01-31,4
2021-Week04,IVP11390,KG,170,2021-01-25,2021-01-31,4
2021-Week04,IVP11415,KG,57,2021-01-25,2021-01-31,4
2021-Week04,IVP11416,KG,85,2021-01-25,2021-01-31,4
2021-Week04,IVP11419,KG,770,2021-01-25,2021-01-31,4
2021-Week04,IVP11492,KG,312,2021-01-25,2021-01-31,4
2021-Week04,IVP11559,KG,300,2021-01-25,2021-01-31,4
2021-Week04,IVP11586,KG,300,2021-01-25,2021-01-31,4
2021-Week04,IVP11611,KG,114,2021-01-25,2021-01-31,4
2021-Week04,IVP11620,KG,28,2021-01-25,2021-01-31,4
2021-Week04,IVP11623,KG,1200,2021-01-25,2021-01-31,4
2021-Week04,IVP11664,KG,142,2021-01-25,2021-01-31,4
2021-Week04,IVP13011,KG,5988,2021-01-25,2021-01-31,4
2021-Week04,IVP14005,KG,30,2021-01-25,2021-01-31,4
2021-Week04,IVP15064,KG,79,2021-01-25,2021-01-31,4
2021-Week04,IVP15081,KG,15,2021-01-25,2021-01-31,4
2021-Week04,IVP15086,KG,1,2021-01-25,2021-01-31,4
2021-Week04,IVP15087,PZA,723,2021-01-25,2021-01-31,4
2021-Week04,IVP15107,KG,90,2021-01-25,2021-01-31,4
2021-Week04,IVP15123,KG,2400,2021-01-25,2021-01-31,4
2021-Week04,IVP15132,KG,15,2021-01-25,2021-01-31,4
2021-Week04,IVP15168,KG,150,2021-01-25,2021-01-31,4
2021-Week04,IVP15214,KG,7,2021-01-25,2021-01-31,4
2021-Week04,IVP99004,KG,108,2021-01-25,2021-01-31,4
2021-Week04,IVP99143,PZA,1,2021-01-25,2021-01-31,4
2021-Week04,IVP99146,PZA,1,2021-01-25,2021-01-31,4
2021-Week04,IVP99148,PZA,3,2021-01-25,2021-01-31,4
2021-Week04,IVP99228,PZA,4,2021-01-25,2021-01-31,4
2021-Week05,IVP01006,KG,7,2021-02-01,2021-02-07,5
2021-Week05,IVP01009,PZA,45,2021-02-01,2021-02-07,5
2021-Week05,IVP01010,PZA,16,2021-02-01,2021-02-07,5
2021-Week05,IVP04014,PZA,18,2021-02-01,2021-02-07,5
2021-Week05,IVP04039,PZA,40,2021-02-01,2021-02-07,5
2021-Week05,IVP04046,PZA,6,2021-02-01,2021-02-07,5
2021-Week05,IVP04047,PZA,6,2021-02-01,2021-02-07,5
2021-Week05,IVP07085,KG,27,2021-02-01,2021-02-07,5
2021-Week05,IVP07094,KG,4320,2021-02-01,2021-02-07,5
2021-Week05,IVP07099,KG,11340,2021-02-01,2021-02-07,5
2021-Week05,IVP07131,KG,660,2021-02-01,2021-02-07,5
2021-Week05,IVP07133,KG,27,2021-02-01,2021-02-07,5
2021-Week05,IVP07145,KG,135,2021-02-01,2021-02-07,5
2021-Week05,IVP07159,KG,81,2021-02-01,2021-02-07,5
2021-Week05,IVP07165,KG,54,2021-02-01,2021-02-07,5
2021-Week05,IVP07169,KG,1620,2021-02-01,2021-02-07,5
2021-Week05,IVP07182,KG,27,2021-02-01,2021-02-07,5
2021-Week05,IVP07191,KG,270,2021-02-01,2021-02-07,5
2021-Week05,IVP07197,KG,135,2021-02-01,2021-02-07,5
2021-Week05,IVP07200,KG,54,2021-02-01,2021-02-07,5
2021-Week05,IVP07207,KG,4887,2021-02-01,2021-02-07,5
2021-Week05,IVP07229,KG,1080,2021-02-01,2021-02-07,5
2021-Week05,IVP07244,KG,81,2021-02-01,2021-02-07,5
2021-Week05,IVP07264,KG,1080,2021-02-01,2021-02-07,5
2021-Week05,IVP07293,KG,3240,2021-02-01,2021-02-07,5
2021-Week05,IVP07306,KG,54,2021-02-01,2021-02-07,5
2021-Week05,IVP07309,KG,135,2021-02-01,2021-02-07,5
2021-Week05,IVP07314,KG,81,2021-02-01,2021-02-07,5
2021-Week05,IVP07331,KG,486,2021-02-01,2021-02-07,5
2021-Week05,IVP07387,KG,540,2021-02-01,2021-02-07,5
2021-Week05,IVP07412,KG,27,2021-02-01,2021-02-07,5
2021-Week05,IVP07412,PZA,36,2021-02-01,2021-02-07,5
2021-Week05,IVP07427,KG,2160,2021-02-01,2021-02-07,5
2021-Week05,IVP07446,KG,108,2021-02-01,2021-02-07,5
2021-Week05,IVP07448,KG,270,2021-02-01,2021-02-07,5
2021-Week05,IVP08016,KG,60,2021-02-01,2021-02-07,5
2021-Week05,IVP08042,KG,30,2021-02-01,2021-02-07,5
2021-Week05,IVP08051,KG,27,2021-02-01,2021-02-07,5
2021-Week05,IVP08053,KG,27,2021-02-01,2021-02-07,5
2021-Week05,IVP08056,KG,60,2021-02-01,2021-02-07,5
2021-Week05,IVP08062,KG,54,2021-02-01,2021-02-07,5
2021-Week05,IVP09009,KG,2160,2021-02-01,2021-02-07,5
2021-Week05,IVP09028,KG,540,2021-02-01,2021-02-07,5
2021-Week05,IVP10025,KG,270,2021-02-01,2021-02-07,5
2021-Week05,IVP11031,KG,328,2021-02-01,2021-02-07,5
2021-Week05,IVP11055,KG,28,2021-02-01,2021-02-07,5
2021-Week05,IVP11057,KG,28,2021-02-01,2021-02-07,5
2021-Week05,IVP11063,KG,85,2021-02-01,2021-02-07,5
2021-Week05,IVP11066,KG,300,2021-02-01,2021-02-07,5
2021-Week05,IVP11067,KG,56,2021-02-01,2021-02-07,5
2021-Week05,IVP11068,KG,312,2021-02-01,2021-02-07,5
2021-Week05,IVP11081,KG,456,2021-02-01,2021-02-07,5
2021-Week05,IVP11087,KG,528,2021-02-01,2021-02-07,5
2021-Week05,IVP11091,KG,28,2021-02-01,2021-02-07,5
2021-Week05,IVP11136,KG,57,2021-02-01,2021-02-07,5
2021-Week05,IVP11137,KG,114,2021-02-01,2021-02-07,5
2021-Week05,IVP11141,KG,58,2021-02-01,2021-02-07,5
2021-Week05,IVP11154,KG,28,2021-02-01,2021-02-07,5
2021-Week05,IVP11158,KG,570,2021-02-01,2021-02-07,5
2021-Week05,IVP11159,KG,284,2021-02-01,2021-02-07,5
2021-Week05,IVP11162,KG,600,2021-02-01,2021-02-07,5
2021-Week05,IVP11166,KG,114,2021-02-01,2021-02-07,5
2021-Week05,IVP11220,KG,85,2021-02-01,2021-02-07,5
2021-Week05,IVP11221,KG,1200,2021-02-01,2021-02-07,5
2021-Week05,IVP11253,KG,57,2021-02-01,2021-02-07,5
2021-Week05,IVP11269,KG,142,2021-02-01,2021-02-07,5
2021-Week05,IVP11280,KG,1200,2021-02-01,2021-02-07,5
2021-Week05,IVP11346,KG,1620,2021-02-01,2021-02-07,5
2021-Week05,IVP11347,KG,57,2021-02-01,2021-02-07,5
2021-Week05,IVP11356,KG,0,2021-02-01,2021-02-07,5
2021-Week05,IVP11387,KG,56,2021-02-01,2021-02-07,5
2021-Week05,IVP11416,KG,28,2021-02-01,2021-02-07,5
2021-Week05,IVP11430,KG,85,2021-02-01,2021-02-07,5
2021-Week05,IVP11479,KG,300,2021-02-01,2021-02-07,5
2021-Week05,IVP11506,KG,312,2021-02-01,2021-02-07,5
2021-Week05,IVP11521,KG,28,2021-02-01,2021-02-07,5
2021-Week05,IVP11541,KG,120,2021-02-01,2021-02-07,5
2021-Week05,IVP11576,KG,420,2021-02-01,2021-02-07,5
2021-Week05,IVP11586,KG,25200,2021-02-01,2021-02-07,5
2021-Week05,IVP11588,KG,8100,2021-02-01,2021-02-07,5
2021-Week05,IVP11633,KG,3600,2021-02-01,2021-02-07,5
2021-Week05,IVP15034,KG,1800,2021-02-01,2021-02-07,5
2021-Week05,IVP15042,KG,900,2021-02-01,2021-02-07,5
2021-Week05,IVP15060,KG,900,2021-02-01,2021-02-07,5
2021-Week05,IVP15087,PZA,150,2021-02-01,2021-02-07,5
2021-Week05,IVP15125,KG,1,2021-02-01,2021-02-07,5
2021-Week05,IVP15196,KG,7,2021-02-01,2021-02-07,5
2021-Week05,IVP99004,KG,108,2021-02-01,2021-02-07,5
2021-Week05,IVP99104,PZA,4,2021-02-01,2021-02-07,5
2021-Week06,IVP01009,PZA,4,2021-02-08,2021-02-14,6
2021-Week06,IVP01010,PZA,15,2021-02-08,2021-02-14,6
2021-Week06,IVP04001,PZA,270,2021-02-08,2021-02-14,6
2021-Week06,IVP04009,PZA,36,2021-02-08,2021-02-14,6
2021-Week06,IVP04014,PZA,72,2021-02-08,2021-02-14,6
2021-Week06,IVP04020,PZA,144,2021-02-08,2021-02-14,6
2021-Week06,IVP04039,PZA,64,2021-02-08,2021-02-14,6
2021-Week06,IVP04042,PZA,15,2021-02-08,2021-02-14,6
2021-Week06,IVP04043,PZA,3,2021-02-08,2021-02-14,6
2021-Week06,IVP07042,KG,273,2021-02-08,2021-02-14,6
2021-Week06,IVP07063,KG,1080,2021-02-08,2021-02-14,6
2021-Week06,IVP07068,KG,108,2021-02-08,2021-02-14,6
2021-Week06,IVP07076,KG,6,2021-02-08,2021-02-14,6
2021-Week06,IVP07094,KG,3240,2021-02-08,2021-02-14,6
2021-Week06,IVP07104,KG,135,2021-02-08,2021-02-14,6
2021-Week06,IVP07105,KG,81,2021-02-08,2021-02-14,6
2021-Week06,IVP07113,KG,540,2021-02-08,2021-02-14,6
2021-Week06,IVP07130,KG,900,2021-02-08,2021-02-14,6
2021-Week06,IVP07131,KG,8640,2021-02-08,2021-02-14,6
2021-Week06,IVP07133,KG,27,2021-02-08,2021-02-14,6
2021-Week06,IVP07145,KG,135,2021-02-08,2021-02-14,6
2021-Week06,IVP07157,KG,270,2021-02-08,2021-02-14,6
2021-Week06,IVP07159,KG,1620,2021-02-08,2021-02-14,6
2021-Week06,IVP07165,KG,405,2021-02-08,2021-02-14,6
2021-Week06,IVP07169,KG,108,2021-02-08,2021-02-14,6
2021-Week06,IVP07201,KG,54,2021-02-08,2021-02-14,6
2021-Week06,IVP07207,KG,1620,2021-02-08,2021-02-14,6
2021-Week06,IVP07215,KG,540,2021-02-08,2021-02-14,6
2021-Week06,IVP07229,KG,540,2021-02-08,2021-02-14,6
2021-Week06,IVP07258,KG,54,2021-02-08,2021-02-14,6
2021-Week06,IVP07264,KG,1890,2021-02-08,2021-02-14,6
2021-Week06,IVP07272,KG,5400,2021-02-08,2021-02-14,6
2021-Week06,IVP07278,PZA,54,2021-02-08,2021-02-14,6
2021-Week06,IVP07294,KG,2400,2021-02-08,2021-02-14,6
2021-Week06,IVP07309,KG,54,2021-02-08,2021-02-14,6
2021-Week06,IVP07314,KG,81,2021-02-08,2021-02-14,6
2021-Week06,IVP07322,KG,81,2021-02-08,2021-02-14,6
2021-Week06,IVP07331,KG,3942,2021-02-08,2021-02-14,6
2021-Week06,IVP07331,PZA,108,2021-02-08,2021-02-14,6
2021-Week06,IVP07343,KG,81,2021-02-08,2021-02-14,6
2021-Week06,IVP07361,KG,54,2021-02-08,2021-02-14,6
2021-Week06,IVP07387,KG,108,2021-02-08,2021-02-14,6
2021-Week06,IVP07397,KG,1350,2021-02-08,2021-02-14,6
2021-Week06,IVP07424,PZA,180,2021-02-08,2021-02-14,6
2021-Week06,IVP07426,KG,81,2021-02-08,2021-02-14,6
2021-Week06,IVP07428,KG,891,2021-02-08,2021-02-14,6
2021-Week06,IVP074409,KG,1080,2021-02-08,2021-02-14,6
2021-Week06,IVP07445,KG,1080,2021-02-08,2021-02-14,6
2021-Week06,IVP07446,KG,270,2021-02-08,2021-02-14,6
2021-Week06,IVP07452,KG,270,2021-02-08,2021-02-14,6
2021-Week06,IVP07480,KG,81,2021-02-08,2021-02-14,6
2021-Week06,IVP07528,KG,48,2021-02-08,2021-02-14,6
2021-Week06,IVP07533,KG,12,2021-02-08,2021-02-14,6
2021-Week06,IVP08003,KG,4,2021-02-08,2021-02-14,6
2021-Week06,IVP08007,KG,138,2021-02-08,2021-02-14,6
2021-Week06,IVP08016,KG,1458,2021-02-08,2021-02-14,6
2021-Week06,IVP08031,KG,180,2021-02-08,2021-02-14,6
2021-Week06,IVP08048,KG,30,2021-02-08,2021-02-14,6
2021-Week06,IVP09009,KG,1620,2021-02-08,2021-02-14,6
2021-Week06,IVP09028,KG,270,2021-02-08,2021-02-14,6
2021-Week06,IVP09035,KG,66,2021-02-08,2021-02-14,6
2021-Week06,IVP09036,KG,10,2021-02-08,2021-02-14,6
2021-Week06,IVP10023,KG,120,2021-02-08,2021-02-14,6
2021-Week06,IVP10025,KG,5760,2021-02-08,2021-02-14,6
2021-Week06,IVP11032,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11048,KG,600,2021-02-08,2021-02-14,6
2021-Week06,IVP11057,KG,300,2021-02-08,2021-02-14,6
2021-Week06,IVP11060,KG,57,2021-02-08,2021-02-14,6
2021-Week06,IVP11063,KG,384,2021-02-08,2021-02-14,6
2021-Week06,IVP11067,KG,84,2021-02-08,2021-02-14,6
2021-Week06,IVP11081,KG,84,2021-02-08,2021-02-14,6
2021-Week06,IVP11085,KG,357,2021-02-08,2021-02-14,6
2021-Week06,IVP11091,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11133,KG,84,2021-02-08,2021-02-14,6
2021-Week06,IVP11136,KG,384,2021-02-08,2021-02-14,6
2021-Week06,IVP11137,KG,600,2021-02-08,2021-02-14,6
2021-Week06,IVP11141,KG,120,2021-02-08,2021-02-14,6
2021-Week06,IVP11144,KG,199,2021-02-08,2021-02-14,6
2021-Week06,IVP11158,KG,48,2021-02-08,2021-02-14,6
2021-Week06,IVP11162,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11262,KG,142,2021-02-08,2021-02-14,6
2021-Week06,IVP11274,KG,85,2021-02-08,2021-02-14,6
2021-Week06,IVP11276,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11282,KG,600,2021-02-08,2021-02-14,6
2021-Week06,IVP11309,KG,300,2021-02-08,2021-02-14,6
2021-Week06,IVP11347,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11356,KG,150,2021-02-08,2021-02-14,6
2021-Week06,IVP11375,KG,3744,2021-02-08,2021-02-14,6
2021-Week06,IVP11377,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11386,KG,300,2021-02-08,2021-02-14,6
2021-Week06,IVP11387,KG,57,2021-02-08,2021-02-14,6
2021-Week06,IVP11411,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11419,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11474,KG,28,2021-02-08,2021-02-14,6
2021-Week06,IVP11479,KG,1213,2021-02-08,2021-02-14,6
2021-Week06,IVP11491,KG,85,2021-02-08,2021-02-14,6
2021-Week06,IVP11492,KG,312,2021-02-08,2021-02-14,6
2021-Week06,IVP11515,KG,2400,2021-02-08,2021-02-14,6
2021-Week06,IVP11519,KG,313,2021-02-08,2021-02-14,6
2021-Week06,IVP11586,KG,12900,2021-02-08,2021-02-14,6
2021-Week06,IVP11649,KG,300,2021-02-08,2021-02-14,6
2021-Week06,IVP11678,KG,285,2021-02-08,2021-02-14,6
2021-Week06,IVP11691,KG,1,2021-02-08,2021-02-14,6
2021-Week06,IVP13029,KG,300,2021-02-08,2021-02-14,6
2021-Week06,IVP14003,KG,588,2021-02-08,2021-02-14,6
2021-Week06,IVP14005,KG,90,2021-02-08,2021-02-14,6
2021-Week06,IVP15023,KG,180,2021-02-08,2021-02-14,6
2021-Week06,IVP15062,KG,300,2021-02-08,2021-02-14,6
2021-Week06,IVP15081,KG,1200,2021-02-08,2021-02-14,6
2021-Week06,IVP15087,PZA,198,2021-02-08,2021-02-14,6
2021-Week06,IVP15091,KG,600,2021-02-08,2021-02-14,6
2021-Week06,IVP15107,KG,90,2021-02-08,2021-02-14,6
2021-Week06,IVP15121,KG,1,2021-02-08,2021-02-14,6
2021-Week06,IVP15123,KG,2700,2021-02-08,2021-02-14,6
2021-Week06,IVP15125,KG,7,2021-02-08,2021-02-14,6
2021-Week06,IVP99022,PZA,1,2021-02-08,2021-02-14,6
2021-Week06,IVP99023,PZA,1,2021-02-08,2021-02-14,6
2021-Week06,IVP99143,PZA,1,2021-02-08,2021-02-14,6
2021-Week06,IVP99148,PZA,1,2021-02-08,2021-02-14,6
2021-Week07,IVP01009,PZA,3,2021-02-15,2021-02-21,7
2021-Week07,IVP01010,PZA,31,2021-02-15,2021-02-21,7
2021-Week07,IVP01013,KG,1,2021-02-15,2021-02-21,7
2021-Week07,IVP01014,PZA,45,2021-02-15,2021-02-21,7
2021-Week07,IVP04009,PZA,162,2021-02-15,2021-02-21,7
2021-Week07,IVP04014,PZA,399,2021-02-15,2021-02-21,7
2021-Week07,IVP04015,PZA,216,2021-02-15,2021-02-21,7
2021-Week07,IVP04022,PZA,18,2021-02-15,2021-02-21,7
2021-Week07,IVP04039,PZA,110,2021-02-15,2021-02-21,7
2021-Week07,IVP04043,PZA,1,2021-02-15,2021-02-21,7
2021-Week07,IVP07035,KG,135,2021-02-15,2021-02-21,7
2021-Week07,IVP07077,PZA,18,2021-02-15,2021-02-21,7
2021-Week07,IVP07114,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07130,KG,2484,2021-02-15,2021-02-21,7
2021-Week07,IVP07131,KG,3300,2021-02-15,2021-02-21,7
2021-Week07,IVP07137,KG,3,2021-02-15,2021-02-21,7
2021-Week07,IVP07145,KG,8100,2021-02-15,2021-02-21,7
2021-Week07,IVP07157,KG,270,2021-02-15,2021-02-21,7
2021-Week07,IVP07159,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07165,KG,1188,2021-02-15,2021-02-21,7
2021-Week07,IVP07165,PZA,36,2021-02-15,2021-02-21,7
2021-Week07,IVP07170,KG,864,2021-02-15,2021-02-21,7
2021-Week07,IVP07181,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07191,KG,7560,2021-02-15,2021-02-21,7
2021-Week07,IVP07201,KG,621,2021-02-15,2021-02-21,7
2021-Week07,IVP07202,KG,2700,2021-02-15,2021-02-21,7
2021-Week07,IVP07207,KG,2430,2021-02-15,2021-02-21,7
2021-Week07,IVP07214,KG,3,2021-02-15,2021-02-21,7
2021-Week07,IVP07214,PZA,36,2021-02-15,2021-02-21,7
2021-Week07,IVP07218,KG,810,2021-02-15,2021-02-21,7
2021-Week07,IVP07224,KG,1200,2021-02-15,2021-02-21,7
2021-Week07,IVP07231,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07238,KG,270,2021-02-15,2021-02-21,7
2021-Week07,IVP07239,KG,810,2021-02-15,2021-02-21,7
2021-Week07,IVP07254,KG,108,2021-02-15,2021-02-21,7
2021-Week07,IVP07259,KG,2160,2021-02-15,2021-02-21,7
2021-Week07,IVP07265,KG,27,2021-02-15,2021-02-21,7
2021-Week07,IVP07267,KG,27,2021-02-15,2021-02-21,7
2021-Week07,IVP07274,KG,27,2021-02-15,2021-02-21,7
2021-Week07,IVP07306,KG,54,2021-02-15,2021-02-21,7
2021-Week07,IVP07309,KG,810,2021-02-15,2021-02-21,7
2021-Week07,IVP07309,PZA,72,2021-02-15,2021-02-21,7
2021-Week07,IVP07314,KG,27,2021-02-15,2021-02-21,7
2021-Week07,IVP07318,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07324,KG,1080,2021-02-15,2021-02-21,7
2021-Week07,IVP07331,KG,270,2021-02-15,2021-02-21,7
2021-Week07,IVP07361,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07384,KG,8640,2021-02-15,2021-02-21,7
2021-Week07,IVP07387,KG,135,2021-02-15,2021-02-21,7
2021-Week07,IVP07410,KG,1620,2021-02-15,2021-02-21,7
2021-Week07,IVP07411,KG,54,2021-02-15,2021-02-21,7
2021-Week07,IVP07412,KG,1728,2021-02-15,2021-02-21,7
2021-Week07,IVP07428,KG,27,2021-02-15,2021-02-21,7
2021-Week07,IVP07435,KG,81,2021-02-15,2021-02-21,7
2021-Week07,IVP07436,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP07446,KG,189,2021-02-15,2021-02-21,7
2021-Week07,IVP07452,KG,14040,2021-02-15,2021-02-21,7
2021-Week07,IVP07463,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07499,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07502,KG,540,2021-02-15,2021-02-21,7
2021-Week07,IVP07520,KG,51,2021-02-15,2021-02-21,7
2021-Week07,IVP07534,KG,3,2021-02-15,2021-02-21,7
2021-Week07,IVP08003,KG,4,2021-02-15,2021-02-21,7
2021-Week07,IVP08007,KG,180,2021-02-15,2021-02-21,7
2021-Week07,IVP08016,KG,387,2021-02-15,2021-02-21,7
2021-Week07,IVP08031,KG,303,2021-02-15,2021-02-21,7
2021-Week07,IVP08045,KG,18,2021-02-15,2021-02-21,7
2021-Week07,IVP08056,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP08058,KG,12,2021-02-15,2021-02-21,7
2021-Week07,IVP09009,KG,6480,2021-02-15,2021-02-21,7
2021-Week07,IVP09023,KG,1500,2021-02-15,2021-02-21,7
2021-Week07,IVP09028,KG,1350,2021-02-15,2021-02-21,7
2021-Week07,IVP09039,KG,60,2021-02-15,2021-02-21,7
2021-Week07,IVP09062,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP11027,KG,284,2021-02-15,2021-02-21,7
2021-Week07,IVP11028,KG,28,2021-02-15,2021-02-21,7
2021-Week07,IVP11038,KG,600,2021-02-15,2021-02-21,7
2021-Week07,IVP11046,KG,28,2021-02-15,2021-02-21,7
2021-Week07,IVP11047,KG,85,2021-02-15,2021-02-21,7
2021-Week07,IVP11049,KG,456,2021-02-15,2021-02-21,7
2021-Week07,IVP11067,KG,600,2021-02-15,2021-02-21,7
2021-Week07,IVP11081,KG,228,2021-02-15,2021-02-21,7
2021-Week07,IVP11082,KG,85,2021-02-15,2021-02-21,7
2021-Week07,IVP11092,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP11115,KG,1528,2021-02-15,2021-02-21,7
2021-Week07,IVP11117,KG,28,2021-02-15,2021-02-21,7
2021-Week07,IVP11133,KG,28,2021-02-15,2021-02-21,7
2021-Week07,IVP11134,KG,900,2021-02-15,2021-02-21,7
2021-Week07,IVP11136,KG,928,2021-02-15,2021-02-21,7
2021-Week07,IVP11137,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP11141,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP11144,KG,684,2021-02-15,2021-02-21,7
2021-Week07,IVP11145,KG,56,2021-02-15,2021-02-21,7
2021-Week07,IVP11158T,KG,3,2021-02-15,2021-02-21,7
2021-Week07,IVP11159,KG,142,2021-02-15,2021-02-21,7
2021-Week07,IVP11160,KG,1500,2021-02-15,2021-02-21,7
2021-Week07,IVP11162,KG,1231,2021-02-15,2021-02-21,7
2021-Week07,IVP11169,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP11189,KG,600,2021-02-15,2021-02-21,7
2021-Week07,IVP11200,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP11252,KG,1784,2021-02-15,2021-02-21,7
2021-Week07,IVP11253,KG,1584,2021-02-15,2021-02-21,7
2021-Week07,IVP11262,KG,1585,2021-02-15,2021-02-21,7
2021-Week07,IVP11269,KG,57,2021-02-15,2021-02-21,7
2021-Week07,IVP11274,KG,228,2021-02-15,2021-02-21,7
2021-Week07,IVP11290,KG,57,2021-02-15,2021-02-21,7
2021-Week07,IVP11298,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP11307,KG,300,2021-02-15,2021-02-21,7
2021-Week07,IVP11346,KG,3240,2021-02-15,2021-02-21,7
