Week,Articulo,Unidad de venta,Segmento Cliente,Creacion Orden de Venta,Cantidad,Week Start,Week End
2021-Week02,IVP11576,L,Alimentos y farmaceutica,2021-01-14,600,2021-01-11,2021-01-17
2021-Week02,IVP11588,L,Minas,2021-01-13,2700,2021-01-11,2021-01-17
2021-Week02,IVP11595,L,Aceros,2021-01-13,1500,2021-01-11,2021-01-17
2021-Week02,IVP11620,L,Automotriz,2021-01-12,300,2021-01-11,2021-01-17
2021-Week02,IVP13011,L,Metal Mecanica,2021-01-11,810,2021-01-11,2021-01-17
2021-Week02,IVP14003,KG,Automotriz,2021-01-16,72,2021-01-11,2021-01-17
2021-Week02,IVP15034,KG,Polimeros,2021-01-11,600,2021-01-11,2021-01-17
2021-Week02,IVP15086,KG,Metal Mecanica,2021-01-14,22,2021-01-11,2021-01-17
2021-Week02,IVP15087,PZA,Distribuidor,2021-01-11,180,2021-01-11,2021-01-17
2021-Week02,IVP15089,KG,Automotriz,2021-01-14,1200,2021-01-11,2021-01-17
2021-Week02,IVP15107,KG,Polimeros,2021-01-13,150,2021-01-11,2021-01-17
2021-Week02,IVP15196,L,Alimentos y farmaceutica,2021-01-13,7,2021-01-11,2021-01-17
2021-Week02,IVP15196,L,Genericos,2021-01-11,2,2021-01-11,2021-01-17
2021-Week02,IVP15513,L,Genericos,2021-01-12,5,2021-01-11,2021-01-17
2021-Week02,IVP15513,PZA,Polimeros,2021-01-16,45,2021-01-11,2021-01-17
2021-Week03,IVP01006,L,Genericos,2021-01-19,7,2021-01-18,2021-01-24
2021-Week03,IVP01009,PZA,Distribuidor,2021-01-20,9,2021-01-18,2021-01-24
2021-Week03,IVP01010,PZA,Distribuidor,2021-01-18,7,2021-01-18,2021-01-24
2021-Week03,IVP01010,PZA,Genericos,2021-01-18,63,2021-01-18,2021-01-24
2021-Week03,IVP01010,PZA,Genericos,2021-01-19,4,2021-01-18,2021-01-24
2021-Week03,IVP01010,PZA,Genericos,2021-01-20,1,2021-01-18,2021-01-24
2021-Week03,IVP01011,L,Genericos,2021-01-18,15,2021-01-18,2021-01-24
2021-Week03,IVP04001,PZA,Aceros,2021-01-18,36,2021-01-18,2021-01-24
2021-Week03,IVP04001,PZA,Aceros,2021-01-21,54,2021-01-18,2021-01-24
2021-Week03,IVP04009,PZA,Alimentos y farmaceutica,2021-01-19,18,2021-01-18,2021-01-24
2021-Week03,IVP04009,PZA,Distribuidor,2021-01-24,90,2021-01-18,2021-01-24
2021-Week03,IVP04020,PZA,Distribuidor,2021-01-20,18,2021-01-18,2021-01-24
2021-Week03,IVP04020,PZA,Distribuidor,2021-01-24,18,2021-01-18,2021-01-24
2021-Week03,IVP04039,PZA,Genericos,2021-01-18,15,2021-01-18,2021-01-24
2021-Week03,IVP04039,PZA,Genericos,2021-01-19,12,2021-01-18,2021-01-24
2021-Week03,IVP04039,PZA,Genericos,2021-01-20,6,2021-01-18,2021-01-24
2021-Week03,IVP04039,PZA,Genericos,2021-01-21,7,2021-01-18,2021-01-24
2021-Week03,IVP04039,PZA,Genericos,2021-01-22,16,2021-01-18,2021-01-24
2021-Week03,IVP04040,PZA,Distribuidor,2021-01-20,18,2021-01-18,2021-01-24
2021-Week03,IVP04040,PZA,Genericos,2021-01-18,1,2021-01-18,2021-01-24
2021-Week03,IVP04040,PZA,Genericos,2021-01-19,6,2021-01-18,2021-01-24
2021-Week03,IVP07021,KG,Aceros,2021-01-22,1350,2021-01-18,2021-01-24
2021-Week03,IVP07026,KG,Aceros,2021-01-19,27,2021-01-18,2021-01-24
2021-Week03,IVP07068,KG,Alimentos y farmaceutica,2021-01-19,27,2021-01-18,2021-01-24
2021-Week03,IVP07072,KG,Aceros,2021-01-19,270,2021-01-18,2021-01-24
2021-Week03,IVP07077,KG,Intercompanias,2021-01-20,54,2021-01-18,2021-01-24
2021-Week03,IVP07078,KG,Aceros,2021-01-20,54,2021-01-18,2021-01-24
2021-Week03,IVP07082,KG,Aceros,2021-01-19,54,2021-01-18,2021-01-24
2021-Week03,IVP07083,KG,Aceros,2021-01-21,540,2021-01-18,2021-01-24
2021-Week03,IVP07085,PZA,Metal Mecanica,2021-01-21,36,2021-01-18,2021-01-24
2021-Week03,IVP07094,KG,Aceros,2021-01-20,3240,2021-01-18,2021-01-24
2021-Week03,IVP07099,KG,Aceros,2021-01-19,9180,2021-01-18,2021-01-24
2021-Week03,IVP07105,KG,Minas,2021-01-19,81,2021-01-18,2021-01-24
2021-Week03,IVP07106,KG,Ceramica,2021-01-22,27,2021-01-18,2021-01-24
2021-Week03,IVP07114,KG,Metal Mecanica,2021-01-18,81,2021-01-18,2021-01-24
2021-Week03,IVP07119,KG,Aceros,2021-01-19,270,2021-01-18,2021-01-24
2021-Week03,IVP07130,KG,Aceros,2021-01-20,210,2021-01-18,2021-01-24
2021-Week03,IVP07131,KG,Distribuidor,2021-01-20,9540,2021-01-18,2021-01-24
2021-Week03,IVP07131,KG,Quimica y Petroquimica,2021-01-19,27,2021-01-18,2021-01-24
2021-Week03,IVP07142,KG,Aceros,2021-01-21,540,2021-01-18,2021-01-24
2021-Week03,IVP07145,KG,Aceros,2021-01-18,54,2021-01-18,2021-01-24
2021-Week03,IVP07145,KG,Aceros,2021-01-21,270,2021-01-18,2021-01-24
2021-Week03,IVP07165,KG,Alimentos y farmaceutica,2021-01-18,30,2021-01-18,2021-01-24
2021-Week03,IVP07165,KG,Distribuidor,2021-01-18,81,2021-01-18,2021-01-24
2021-Week03,IVP07165,KG,Distribuidor,2021-01-22,108,2021-01-18,2021-01-24
2021-Week03,IVP07165,KG,Ingenios,2021-01-18,270,2021-01-18,2021-01-24
2021-Week03,IVP07165,KG,Ingenios,2021-01-19,810,2021-01-18,2021-01-24
2021-Week03,IVP07169,KG,Aceros,2021-01-18,810,2021-01-18,2021-01-24
2021-Week03,IVP07169,KG,Aceros,2021-01-20,1377,2021-01-18,2021-01-24
2021-Week03,IVP07169,KG,Aceros,2021-01-21,81,2021-01-18,2021-01-24
2021-Week03,IVP07170,KG,Distribuidor,2021-01-20,54,2021-01-18,2021-01-24
2021-Week03,IVP07189,KG,Intercompanias,2021-01-19,189,2021-01-18,2021-01-24
2021-Week03,IVP07193,KG,Alimentos y farmaceutica,2021-01-22,27,2021-01-18,2021-01-24
2021-Week03,IVP07197,KG,Carton y Papel,2021-01-21,135,2021-01-18,2021-01-24
2021-Week03,IVP07201,KG,Distribuidor,2021-01-21,81,2021-01-18,2021-01-24
2021-Week03,IVP07207,KG,Aceros,2021-01-18,2430,2021-01-18,2021-01-24
2021-Week03,IVP07214,KG,Automotriz,2021-01-20,432,2021-01-18,2021-01-24
2021-Week03,IVP07215,KG,Aceros,2021-01-19,270,2021-01-18,2021-01-24
2021-Week03,IVP07219,PZA,Distribuidor,2021-01-22,108,2021-01-18,2021-01-24
2021-Week03,IVP07222,KG,Aceros,2021-01-21,27,2021-01-18,2021-01-24
2021-Week03,IVP07231,KG,Distribuidor,2021-01-21,27,2021-01-18,2021-01-24
2021-Week03,IVP07243,KG,Aceros,2021-01-21,540,2021-01-18,2021-01-24
2021-Week03,IVP07244,KG,Distribuidor,2021-01-20,27,2021-01-18,2021-01-24
2021-Week03,IVP07294,KG,Aceros,2021-01-21,540,2021-01-18,2021-01-24
2021-Week03,IVP07294,KG,Minas,2021-01-20,4800,2021-01-18,2021-01-24
2021-Week03,IVP07306,KG,Aceros,2021-01-20,810,2021-01-18,2021-01-24
2021-Week03,IVP07314,KG,Distribuidor,2021-01-22,54,2021-01-18,2021-01-24
2021-Week03,IVP07331,KG,Distribuidor,2021-01-18,324,2021-01-18,2021-01-24
2021-Week03,IVP07361,KG,Aceros,2021-01-21,27,2021-01-18,2021-01-24
2021-Week03,IVP07372,KG,Aceros,2021-01-19,54,2021-01-18,2021-01-24
2021-Week03,IVP07384,KG,Aceros,2021-01-18,54,2021-01-18,2021-01-24
2021-Week03,IVP07387,KG,Distribuidor,2021-01-20,108,2021-01-18,2021-01-24
2021-Week03,IVP07412,PZA,Distribuidor,2021-01-20,36,2021-01-18,2021-01-24
2021-Week03,IVP07426,KG,Aceros,2021-01-21,60,2021-01-18,2021-01-24
2021-Week03,IVP07436,KG,Ingenios,2021-01-19,2400,2021-01-18,2021-01-24
2021-Week03,IVP07445,KG,Aceros,2021-01-18,1080,2021-01-18,2021-01-24
2021-Week03,IVP07446,KG,Distribuidor,2021-01-19,486,2021-01-18,2021-01-24
2021-Week03,IVP07446,KG,Distribuidor,2021-01-20,270,2021-01-18,2021-01-24
2021-Week03,IVP07452,KG,Aceros,2021-01-18,2700,2021-01-18,2021-01-24
2021-Week03,IVP07452,KG,Minas,2021-01-20,868,2021-01-18,2021-01-24
2021-Week03,IVP07452,KG,Minas,2021-01-21,270,2021-01-18,2021-01-24
2021-Week03,IVP07452,PZA,Minas,2021-01-20,180,2021-01-18,2021-01-24
2021-Week03,IVP08003,KG,Aceros,2021-01-19,1410,2021-01-18,2021-01-24
2021-Week03,IVP08003,KG,Intercompanias,2021-01-21,6,2021-01-18,2021-01-24
2021-Week03,IVP08007,KG,Aceros,2021-01-20,60,2021-01-18,2021-01-24
2021-Week03,IVP08016,KG,Alimentos y farmaceutica,2021-01-21,30,2021-01-18,2021-01-24
2021-Week03,IVP08016,KG,Ingenios,2021-01-19,228,2021-01-18,2021-01-24
2021-Week03,IVP08031,KG,Aceros,2021-01-20,150,2021-01-18,2021-01-24
2021-Week03,IVP08040,KG,Cemento,2021-01-22,60,2021-01-18,2021-01-24
2021-Week03,IVP08042,KG,Metal Mecanica,2021-01-22,30,2021-01-18,2021-01-24
2021-Week03,IVP08045,KG,Automotriz,2021-01-21,6,2021-01-18,2021-01-24
2021-Week03,IVP09009,KG,Metal Mecanica,2021-01-18,1080,2021-01-18,2021-01-24
2021-Week03,IVP09023,L,Metal Mecanica,2021-01-18,300,2021-01-18,2021-01-24
2021-Week03,IVP09024,KG,Metal Mecanica,2021-01-18,285,2021-01-18,2021-01-24
2021-Week03,IVP10002,PZA,Aceros,2021-01-20,18,2021-01-18,2021-01-24
2021-Week03,IVP10002,PZA,Distribuidor,2021-01-20,18,2021-01-18,2021-01-24
2021-Week03,IVP10009,KG,Aceros,2021-01-19,30,2021-01-18,2021-01-24
2021-Week03,IVP10025,KG,Metal Mecanica,2021-01-20,180,2021-01-18,2021-01-24
2021-Week03,IVP11031,L,Distribuidor,2021-01-22,142,2021-01-18,2021-01-24
2021-Week03,IVP11047,L,Distribuidor,2021-01-18,7,2021-01-18,2021-01-24
2021-Week03,IVP11050,L,Aceros,2021-01-19,600,2021-01-18,2021-01-24
2021-Week03,IVP11057,L,Alimentos y farmaceutica,2021-01-21,600,2021-01-18,2021-01-24
2021-Week03,IVP11057,L,Distribuidor,2021-01-18,114,2021-01-18,2021-01-24
2021-Week03,IVP11057,L,Distribuidor,2021-01-19,84,2021-01-18,2021-01-24
2021-Week03,IVP11057,L,Distribuidor,2021-01-20,28,2021-01-18,2021-01-24
2021-Week03,IVP11063,L,Automotriz,2021-01-22,300,2021-01-18,2021-01-24
2021-Week03,IVP11080,L,Aceros,2021-01-21,28,2021-01-18,2021-01-24
2021-Week03,IVP11081,L,Intercompanias,2021-01-21,285,2021-01-18,2021-01-24
2021-Week03,IVP11081,L,Metal Mecanica,2021-01-18,456,2021-01-18,2021-01-24
2021-Week03,IVP11082,L,Ceramica,2021-01-22,142,2021-01-18,2021-01-24
2021-Week03,IVP11090,L,Aceros,2021-01-19,313,2021-01-18,2021-01-24
2021-Week03,IVP11135,L,Distribuidor,2021-01-18,600,2021-01-18,2021-01-24
2021-Week03,IVP11137,L,Distribuidor,2021-01-19,900,2021-01-18,2021-01-24
2021-Week03,IVP11141,L,Aceros,2021-01-19,88,2021-01-18,2021-01-24
2021-Week03,IVP11144,L,Aceros,2021-01-19,7200,2021-01-18,2021-01-24
2021-Week03,IVP11144,L,Minas,2021-01-19,450,2021-01-18,2021-01-24
2021-Week03,IVP11158,L,Distribuidor,2021-01-21,600,2021-01-18,2021-01-24
2021-Week03,IVP11158,L,Distribuidor,2021-01-22,170,2021-01-18,2021-01-24
2021-Week03,IVP11158,L,Ingenios,2021-01-19,624,2021-01-18,2021-01-24
2021-Week03,IVP11159,L,Alimentos y farmaceutica,2021-01-21,142,2021-01-18,2021-01-24
2021-Week03,IVP11159,L,Distribuidor,2021-01-22,56,2021-01-18,2021-01-24
2021-Week03,IVP11162,L,Distribuidor,2021-01-19,84,2021-01-18,2021-01-24
2021-Week03,IVP11162,L,Distribuidor,2021-01-21,600,2021-01-18,2021-01-24
2021-Week03,IVP11169,L,Distribuidor,2021-01-22,85,2021-01-18,2021-01-24
2021-Week03,IVP11213,L,Aceros,2021-01-20,28,2021-01-18,2021-01-24
2021-Week03,IVP11252,L,Ingenios,2021-01-19,624,2021-01-18,2021-01-24
2021-Week03,IVP11255,L,Alimentos y farmaceutica,2021-01-22,57,2021-01-18,2021-01-24
2021-Week03,IVP11282,L,Minas,2021-01-21,300,2021-01-18,2021-01-24
2021-Week03,IVP11347,L,Distribuidor,2021-01-18,142,2021-01-18,2021-01-24
2021-Week03,IVP11390,L,Distribuidor,2021-01-22,28,2021-01-18,2021-01-24
2021-Week03,IVP11479,L,Metal Mecanica,2021-01-20,900,2021-01-18,2021-01-24
2021-Week03,IVP11479,L,Metal Mecanica,2021-01-22,600,2021-01-18,2021-01-24
2021-Week03,IVP11576,L,Alimentos y farmaceutica,2021-01-20,600,2021-01-18,2021-01-24
2021-Week03,IVP11576,L,Alimentos y farmaceutica,2021-01-22,60,2021-01-18,2021-01-24
2021-Week03,IVP11576,L,Alimentos y farmaceutica,2021-01-24,150,2021-01-18,2021-01-24
2021-Week03,IVP11586,KG,Aceros,2021-01-20,274,2021-01-18,2021-01-24
2021-Week03,IVP11589,L,Distribuidor,2021-01-22,900,2021-01-18,2021-01-24
2021-Week03,IVP11595,L,Aceros,2021-01-19,1500,2021-01-18,2021-01-24
2021-Week03,IVP11663,L,Metal Mecanica,2021-01-19,57,2021-01-18,2021-01-24
2021-Week03,IVP11663,L,Metal Mecanica,2021-01-20,900,2021-01-18,2021-01-24
2021-Week03,IVP11664,L,Metal Mecanica,2021-01-18,114,2021-01-18,2021-01-24
2021-Week03,IVP14005,KG,Automotriz,2021-01-20,105,2021-01-18,2021-01-24
2021-Week03,IVP15020,KG,Automotriz,2021-01-21,28,2021-01-18,2021-01-24
2021-Week03,IVP15023,KG,Metal Mecanica,2021-01-22,1200,2021-01-18,2021-01-24
2021-Week03,IVP15023,KG,Metal Mecanica,2021-01-24,300,2021-01-18,2021-01-24
2021-Week03,IVP15042,KG,Polimeros,2021-01-19,900,2021-01-18,2021-01-24
2021-Week03,IVP15089,KG,Automotriz,2021-01-20,300,2021-01-18,2021-01-24
2021-Week03,IVP15123,KG,Automotriz,2021-01-18,900,2021-01-18,2021-01-24
2021-Week03,IVP15196,L,Metal Mecanica,2021-01-22,30,2021-01-18,2021-01-24
2021-Week03,IVP99004,KG,Distribuidor,2021-01-19,324,2021-01-18,2021-01-24
2021-Week03,IVP99104,PZA,Aceros,2021-01-19,39,2021-01-18,2021-01-24
2021-Week03,IVP99104,PZA,Aceros,2021-01-20,6,2021-01-18,2021-01-24
2021-Week04,IVP01007,L,Distribuidor,2021-01-28,30,2021-01-25,2021-01-31
2021-Week04,IVP01009,PZA,Distribuidor,2021-01-28,24,2021-01-25,2021-01-31
2021-Week04,IVP01009,PZA,Genericos,2021-01-27,1,2021-01-25,2021-01-31
2021-Week04,IVP01010,PZA,Distribuidor,2021-01-27,7,2021-01-25,2021-01-31
2021-Week04,IVP01010,PZA,Genericos,2021-01-25,4,2021-01-25,2021-01-31
2021-Week04,IVP01010,PZA,Genericos,2021-01-28,6,2021-01-25,2021-01-31
2021-Week04,IVP01010,PZA,Genericos,2021-01-29,4,2021-01-25,2021-01-31
2021-Week04,IVP01011,L,Genericos,2021-01-25,7,2021-01-25,2021-01-31
2021-Week04,IVP01012,L,Genericos,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP01014,PZA,Genericos,2021-01-27,1,2021-01-25,2021-01-31
2021-Week04,IVP04001,PZA,Aceros,2021-01-29,18,2021-01-25,2021-01-31
2021-Week04,IVP04001,PZA,Alimentos y farmaceutica,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP04001,PZA,Distribuidor,2021-01-27,18,2021-01-25,2021-01-31
2021-Week04,IVP04009,PZA,Aceros,2021-01-26,18,2021-01-25,2021-01-31
2021-Week04,IVP04009,PZA,Distribuidor,2021-01-25,90,2021-01-25,2021-01-31
2021-Week04,IVP04009,PZA,Distribuidor,2021-01-27,72,2021-01-25,2021-01-31
2021-Week04,IVP04009,PZA,Distribuidor,2021-01-28,90,2021-01-25,2021-01-31
2021-Week04,IVP04009,PZA,Ingenios,2021-01-30,18,2021-01-25,2021-01-31
2021-Week04,IVP04010,PZA,Ingenios,2021-01-26,126,2021-01-25,2021-01-31
2021-Week04,IVP04014,PZA,Alimentos y farmaceutica,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP04014,PZA,Distribuidor,2021-01-28,36,2021-01-25,2021-01-31
2021-Week04,IVP04018,PZA,Alimentos y farmaceutica,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP04018,PZA,Distribuidor,2021-01-27,72,2021-01-25,2021-01-31
2021-Week04,IVP04022,PZA,Alimentos y farmaceutica,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP04039,PZA,Genericos,2021-01-25,172,2021-01-25,2021-01-31
2021-Week04,IVP04039,PZA,Genericos,2021-01-26,46,2021-01-25,2021-01-31
2021-Week04,IVP04039,PZA,Genericos,2021-01-27,30,2021-01-25,2021-01-31
2021-Week04,IVP04039,PZA,Genericos,2021-01-28,30,2021-01-25,2021-01-31
2021-Week04,IVP04039,PZA,Genericos,2021-01-29,18,2021-01-25,2021-01-31
2021-Week04,IVP04039,PZA,Genericos,2021-01-30,11,2021-01-25,2021-01-31
2021-Week04,IVP04040,PZA,Genericos,2021-01-25,9,2021-01-25,2021-01-31
2021-Week04,IVP04040,PZA,Genericos,2021-01-26,7,2021-01-25,2021-01-31
2021-Week04,IVP04042,PZA,Genericos,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP04042,PZA,Genericos,2021-01-27,9,2021-01-25,2021-01-31
2021-Week04,IVP04042,PZA,Genericos,2021-01-28,12,2021-01-25,2021-01-31
2021-Week04,IVP04044,PZA,Automotriz,2021-01-28,1,2021-01-25,2021-01-31
2021-Week04,IVP04045,PZA,Automotriz,2021-01-26,1,2021-01-25,2021-01-31
2021-Week04,IVP07048,KG,Intercompanias,2021-01-30,54,2021-01-25,2021-01-31
2021-Week04,IVP07072,KG,Aceros,2021-01-25,270,2021-01-25,2021-01-31
2021-Week04,IVP07076,KG,Subsidiarias,2021-01-27,54,2021-01-25,2021-01-31
2021-Week04,IVP07076,PZA,Metal Mecanica,2021-01-27,15,2021-01-25,2021-01-31
2021-Week04,IVP07077,KG,Cemento,2021-01-30,27,2021-01-25,2021-01-31
2021-Week04,IVP07077,KG,Subsidiarias,2021-01-27,108,2021-01-25,2021-01-31
2021-Week04,IVP07085,KG,Aceros,2021-01-25,1350,2021-01-25,2021-01-31
2021-Week04,IVP07094,KG,Aceros,2021-01-29,3240,2021-01-25,2021-01-31
2021-Week04,IVP07099,KG,Aceros,2021-01-25,9180,2021-01-25,2021-01-31
2021-Week04,IVP07104,KG,Alimentos y farmaceutica,2021-01-27,27,2021-01-25,2021-01-31
2021-Week04,IVP07119,KG,Aceros,2021-01-25,189,2021-01-25,2021-01-31
2021-Week04,IVP07131,KG,Quimica y Petroquimica,2021-01-27,27,2021-01-25,2021-01-31
2021-Week04,IVP07131,KG,Subsidiarias,2021-01-27,810,2021-01-25,2021-01-31
2021-Week04,IVP07137,KG,Cemento,2021-01-30,270,2021-01-25,2021-01-31
2021-Week04,IVP07145,KG,Aceros,2021-01-26,81,2021-01-25,2021-01-31
2021-Week04,IVP07145,KG,Subsidiarias,2021-01-27,4320,2021-01-25,2021-01-31
2021-Week04,IVP07157,KG,Aceros,2021-01-27,810,2021-01-25,2021-01-31
2021-Week04,IVP07159,KG,Aceros,2021-01-29,540,2021-01-25,2021-01-31
2021-Week04,IVP07165,KG,Alimentos y farmaceutica,2021-01-27,27,2021-01-25,2021-01-31
2021-Week04,IVP07165,KG,Ingenios,2021-01-26,62,2021-01-25,2021-01-31
2021-Week04,IVP07169,KG,Aceros,2021-01-25,108,2021-01-25,2021-01-31
2021-Week04,IVP07169,KG,Aceros,2021-01-26,270,2021-01-25,2021-01-31
2021-Week04,IVP07169,KG,Aceros,2021-01-28,216,2021-01-25,2021-01-31
2021-Week04,IVP07174,KG,Aceros,2021-01-30,324,2021-01-25,2021-01-31
2021-Week04,IVP07191,KG,Cemento,2021-01-30,270,2021-01-25,2021-01-31
2021-Week04,IVP07193,KG,Alimentos y farmaceutica,2021-01-25,54,2021-01-25,2021-01-31
2021-Week04,IVP07207,KG,Aceros,2021-01-29,1080,2021-01-25,2021-01-31
2021-Week04,IVP07222,KG,Aceros,2021-01-29,81,2021-01-25,2021-01-31
2021-Week04,IVP07231,KG,Distribuidor,2021-01-28,54,2021-01-25,2021-01-31
2021-Week04,IVP07239,PZA,Distribuidor,2021-01-28,18,2021-01-25,2021-01-31
2021-Week04,IVP07244,PZA,Distribuidor,2021-01-28,18,2021-01-25,2021-01-31
2021-Week04,IVP07254,PZA,Alimentos y farmaceutica,2021-01-28,18,2021-01-25,2021-01-31
2021-Week04,IVP07258,KG,Cemento,2021-01-30,810,2021-01-25,2021-01-31
2021-Week04,IVP07264,KG,Aceros,2021-01-29,810,2021-01-25,2021-01-31
2021-Week04,IVP07265,KG,Distribuidor,2021-01-25,54,2021-01-25,2021-01-31
2021-Week04,IVP07267,KG,Distribuidor,2021-01-25,108,2021-01-25,2021-01-31
2021-Week04,IVP07274,KG,Distribuidor,2021-01-25,54,2021-01-25,2021-01-31
2021-Week04,IVP07274,KG,Metal Mecanica,2021-01-27,108,2021-01-25,2021-01-31
2021-Week04,IVP07278,PZA,Alimentos y farmaceutica,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP07294,KG,Aceros,2021-01-25,270,2021-01-25,2021-01-31
2021-Week04,IVP07297,KG,Alimentos y farmaceutica,2021-01-25,6,2021-01-25,2021-01-31
2021-Week04,IVP07304,KG,Cemento,2021-01-30,900,2021-01-25,2021-01-31
2021-Week04,IVP07314,KG,Subsidiarias,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP07329,PZA,Distribuidor,2021-01-28,18,2021-01-25,2021-01-31
2021-Week04,IVP07331,KG,Distribuidor,2021-01-25,270,2021-01-25,2021-01-31
2021-Week04,IVP07331,KG,Distribuidor,2021-01-27,810,2021-01-25,2021-01-31
2021-Week04,IVP07341,KG,Aceros,2021-01-28,2700,2021-01-25,2021-01-31
2021-Week04,IVP07349,KG,Alimentos y farmaceutica,2021-01-27,81,2021-01-25,2021-01-31
2021-Week04,IVP07349,KG,Distribuidor,2021-01-27,27,2021-01-25,2021-01-31
2021-Week04,IVP07361,KG,Subsidiarias,2021-01-27,54,2021-01-25,2021-01-31
2021-Week04,IVP07370,KG,Ferrocarriles,2021-01-29,5400,2021-01-25,2021-01-31
2021-Week04,IVP07387,KG,Distribuidor,2021-01-25,108,2021-01-25,2021-01-31
2021-Week04,IVP07387,PZA,Distribuidor,2021-01-26,90,2021-01-25,2021-01-31
2021-Week04,IVP07390,KG,Subsidiarias,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP07412,KG,Distribuidor,2021-01-27,81,2021-01-25,2021-01-31
2021-Week04,IVP07428,KG,Minas,2021-01-27,135,2021-01-25,2021-01-31
2021-Week04,IVP07439,KG,Metal Mecanica,2021-01-25,27,2021-01-25,2021-01-31
2021-Week04,IVP07446,KG,Aceros,2021-01-28,6480,2021-01-25,2021-01-31
2021-Week04,IVP07452,KG,Aceros,2021-01-30,162,2021-01-25,2021-01-31
2021-Week04,IVP07452,KG,Carton y Papel,2021-01-26,54,2021-01-25,2021-01-31
2021-Week04,IVP07480,KG,Distribuidor,2021-01-29,270,2021-01-25,2021-01-31
2021-Week04,IVP07480,KG,Subsidiarias,2021-01-25,1,2021-01-25,2021-01-31
2021-Week04,IVP07483,KG,Metal Mecanica,2021-01-29,1,2021-01-25,2021-01-31
2021-Week04,IVP07497,PZA,Metal Mecanica,2021-01-29,1,2021-01-25,2021-01-31
2021-Week04,IVP07499,KG,Aceros,2021-01-26,540,2021-01-25,2021-01-31
2021-Week04,IVP08003,KG,Aceros,2021-01-25,330,2021-01-25,2021-01-31
2021-Week04,IVP08003,KG,Metal Mecanica,2021-01-26,4,2021-01-25,2021-01-31
2021-Week04,IVP08003,KG,Subsidiarias,2021-01-27,30,2021-01-25,2021-01-31
2021-Week04,IVP08003,PZA,Distribuidor,2021-01-26,18,2021-01-25,2021-01-31
2021-Week04,IVP08007,KG,Aceros,2021-01-25,90,2021-01-25,2021-01-31
2021-Week04,IVP08007,KG,Aceros,2021-01-28,30,2021-01-25,2021-01-31
2021-Week04,IVP08007,KG,Aceros,2021-01-29,30,2021-01-25,2021-01-31
2021-Week04,IVP08039,KG,Cemento,2021-01-30,60,2021-01-25,2021-01-31
2021-Week04,IVP08040,KG,Cemento,2021-01-30,150,2021-01-25,2021-01-31
2021-Week04,IVP08045,KG,Aceros,2021-01-29,12,2021-01-25,2021-01-31
2021-Week04,IVP08045,KG,Subsidiarias,2021-01-25,54,2021-01-25,2021-01-31
2021-Week04,IVP08051,KG,Distribuidor,2021-01-25,54,2021-01-25,2021-01-31
2021-Week04,IVP09009,KG,Metal Mecanica,2021-01-25,1080,2021-01-25,2021-01-31
2021-Week04,IVP09009,KG,Metal Mecanica,2021-01-27,1080,2021-01-25,2021-01-31
2021-Week04,IVP09022,L,Metal Mecanica,2021-01-25,300,2021-01-25,2021-01-31
2021-Week04,IVP09035,KG,Metal Mecanica,2021-01-27,450,2021-01-25,2021-01-31
2021-Week04,IVP09036,KG,Metal Mecanica,2021-01-27,45,2021-01-25,2021-01-31
2021-Week04,IVP09076,KG,Aceros,2021-01-30,16200,2021-01-25,2021-01-31
2021-Week04,IVP10002,PZA,Distribuidor,2021-01-28,54,2021-01-25,2021-01-31
2021-Week04,IVP10002,PZA,Metal Mecanica,2021-01-29,1,2021-01-25,2021-01-31
2021-Week04,IVP10009,KG,Aceros,2021-01-25,60,2021-01-25,2021-01-31
2021-Week04,IVP10009,KG,Metal Mecanica,2021-01-25,1200,2021-01-25,2021-01-31
2021-Week04,IVP10009,KG,Metal Mecanica,2021-01-26,300,2021-01-25,2021-01-31
2021-Week04,IVP10023,KG,Subsidiarias,2021-01-25,12,2021-01-25,2021-01-31
2021-Week04,IVP10025,KG,Metal Mecanica,2021-01-28,600,2021-01-25,2021-01-31
2021-Week04,IVP10025,KG,Subsidiarias,2021-01-27,300,2021-01-25,2021-01-31
2021-Week04,IVP11028,L,Distribuidor,2021-01-28,57,2021-01-25,2021-01-31
2021-Week04,IVP11030,L,Ceramica,2021-01-29,228,2021-01-25,2021-01-31
2021-Week04,IVP11030,L,Distribuidor,2021-01-26,28,2021-01-25,2021-01-31
2021-Week04,IVP11032,L,Aceros,2021-01-25,456,2021-01-25,2021-01-31
2021-Week04,IVP11049,L,Subsidiarias,2021-01-27,57,2021-01-25,2021-01-31
2021-Week04,IVP11055,L,Alimentos y farmaceutica,2021-01-27,57,2021-01-25,2021-01-31
2021-Week04,IVP11057,L,Alimentos y farmaceutica,2021-01-27,85,2021-01-25,2021-01-31
2021-Week04,IVP11057,L,Distribuidor,2021-01-27,85,2021-01-25,2021-01-31
